2023-02-08 23:12:45 [INFO] [SUCCESS]	[ID: 487518]  Uploaded in: Feb 08, 20:00:27 	Title: TODS            	Price:76.60$	Link:https://shp.pub/6lsrdi	Aff_link:https://s.click.aliexpress.com/e/_EGxw1F3	Saved-> 	Image files:['487518', '487517', '487516', '487515', '487514', '487513', '487512', '487511', '487510', '487509']	img count: 10
2023-02-09 00:56:38 [INFO] [SUCCESS]	[ID: 482011]  Uploaded in: Jan 29, 06:15:14 	Title: NIKE            	Price:70$	Link:https://bit.ly/3WWfCFQ	Aff_link:https://s.click.aliexpress.com/e/_EGrT7OZ	Saved-> 	Image files:['482011', '482010', '482009', '482008', '482007', '482006', '482005', '482004', '482003', '482002']	img count: 10
2023-02-09 00:56:46 [INFO] [SUCCESS]	[ID: 482001]  Uploaded in: Jan 29, 06:00:35 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EvwFl2v	Saved-> 	Image files:['482001', '482000', '481999', '481998', '481997', '481996']	img count: 6
2023-02-09 00:56:54 [INFO] [SUCCESS]	[ID: 481995]  Uploaded in: Jan 29, 05:30:08 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EG3upVB	Saved-> 	Image files:['481995', '481994', '481993', '481992', '481991', '481990', '481989']	img count: 7
2023-02-09 00:57:00 [ERROR] [FAILED]	[ID: 481988]  Uploaded in: Jan 29, 05:15:22 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481988', '481987', '481986', '481985', '481984']	img count: 5
2023-02-09 00:57:16 [INFO] [SUCCESS]	[ID: 481983]  Uploaded in: Jan 29, 05:00:25 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EJDopcV	Saved-> 	Image files:['481983', '481982', '481981', '481980', '481979', '481978', '481977', '481976', '481975', '481974']	img count: 10
2023-02-09 00:57:19 [ERROR] [FAILED]	[ID: 481973]  Uploaded in: Jan 29, 04:30:25 	Title: Catalogs

1) https 	Price:$	Link:https://hypeallie.online/jackzhang/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['481973']	img count: 1
2023-02-09 00:58:42 [INFO] [SUCCESS]	[ID: 481972]  Uploaded in: Jan 29, 04:15:10 	Title: Brand sweater   	Price:62.56$	Link:https://shp.pub/6lbojb	Aff_link:https://s.click.aliexpress.com/e/_EIm6v21	Saved-> 	Image files:['481972', '481971', '481970', '481969', '481968', '481967', '481966', '481965', '481964', '481963']	img count: 10
2023-02-09 00:58:48 [ERROR] [FAILED]	[ID: 481962]  Uploaded in: Jan 29, 04:00:16 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481962', '481961', '481960', '481959', '481958', '481957', '481956', '481955', '481954']	img count: 9
2023-02-09 00:58:52 [INFO] [SUCCESS]	[ID: 481953]  Uploaded in: Jan 29, 03:15:03 	Title: TNF             	Price:95$	Link:https://bit.ly/3WAL4JS	Aff_link:https://s.click.aliexpress.com/e/_EI8VdZJ	Saved-> 	Image files:['481953', '481952', '481951', '481950']	img count: 4
2023-02-09 00:59:00 [INFO] [SUCCESS]	[ID: 481949]  Uploaded in: Jan 29, 03:00:26 	Title: NIKE            	Price:49$	Link:https://bit.ly/3Q1OzGG	Aff_link:https://s.click.aliexpress.com/e/_Eunw6vL	Saved-> 	Image files:['481949', '481948', '481947', '481946', '481945']	img count: 5
2023-02-09 00:59:04 [INFO] [SUCCESS]	[ID: 481944]  Uploaded in: Jan 29, 02:00:24 	Title: NIKE            	Price:95$	Link:https://bit.ly/3WAL4JS	Aff_link:https://s.click.aliexpress.com/e/_EJj1Idx	Saved-> 	Image files:['481944', '481943']	img count: 2
2023-02-09 00:59:12 [INFO] [SUCCESS]	[ID: 481942]  Uploaded in: Jan 29, 00:00:04 	Title: NIKE            	Price:95$	Link:https://bit.ly/3WAL4JS	Aff_link:https://s.click.aliexpress.com/e/_EyQtIiV	Saved-> 	Image files:['481942', '481941', '481940', '481939', '481938', '481937', '481936', '481935', '481934', '481933']	img count: 10
2023-02-09 00:59:15 [INFO] [SUCCESS]	[ID: 481932]  Uploaded in: Jan 28, 23:30:10 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EGu5sXr	Saved-> 	Image files:['481932', '481931', '481930', '481929']	img count: 4
2023-02-09 00:59:23 [INFO] [SUCCESS]	[ID: 481928]  Uploaded in: Jan 28, 22:30:11 	Title: Nike Dunk Low shoe 	Price:43.66$	Link:https://bit.ly/3jaYb61	Aff_link:https://s.click.aliexpress.com/e/_EQq9C2z	Saved-> 	Image files:['481928', '481927', '481926', '481925', '481924', '481923', '481922']	img count: 7
2023-02-09 00:59:31 [INFO] [SUCCESS]	[ID: 481921]  Uploaded in: Jan 28, 22:00:11 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_Ey4MGPP	Saved-> 	Image files:['481921', '481920', '481919', '481918', '481917', '481916', '481915', '481914', '481913', '481912']	img count: 10
2023-02-09 00:59:37 [INFO] [SUCCESS]	[ID: 481911]  Uploaded in: Jan 28, 21:30:22 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_Ew3vCtL	Saved-> 	Image files:['481911', '481910', '481909', '481908', '481907', '481906', '481905', '481904', '481903', '481902']	img count: 10
2023-02-09 00:59:46 [INFO] [SUCCESS]	[ID: 481901]  Uploaded in: Jan 28, 21:15:09 	Title: Nike Dunk Low shoe 	Price:43.66$	Link:https://bit.ly/3jaYb61	Aff_link:https://s.click.aliexpress.com/e/_EGooxgd	Saved-> 	Image files:['481901', '481900', '481899', '481898', '481897', '481896', '481895', '481894', '481893', '481892']	img count: 10
2023-02-09 00:59:52 [INFO] [SUCCESS]	[ID: 481891]  Uploaded in: Jan 28, 21:00:42 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_Ezf8iYD	Saved-> 	Image files:['481891', '481890', '481889', '481888', '481887', '481886', '481885', '481884', '481883', '481882']	img count: 10
2023-02-09 01:00:06 [INFO] [SUCCESS]	[ID: 481881]  Uploaded in: Jan 28, 20:30:10 	Title: Fendi bag       	Price:54.80$	Link:https://shp.pub/6lchw4	Aff_link:https://s.click.aliexpress.com/e/_EJWcJe1	Saved-> 	Image files:['481881', '481880', '481879', '481878', '481877', '481876']	img count: 6
2023-02-09 01:00:12 [INFO] [SUCCESS]	[ID: 481875]  Uploaded in: Jan 28, 20:15:09 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_Ez8srNf	Saved-> 	Image files:['481875', '481874', '481873', '481872', '481871', '481870', '481869', '481868', '481867']	img count: 9
2023-02-09 01:00:21 [INFO] [SUCCESS]	[ID: 481866]  Uploaded in: Jan 28, 20:00:54 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EQsCj5f	Saved-> 	Image files:['481866', '481865', '481864', '481863', '481862', '481861', '481860', '481859', '481858', '481857']	img count: 10
2023-02-09 01:00:29 [INFO] [SUCCESS]	[ID: 481856]  Uploaded in: Jan 28, 19:30:11 	Title: Bag             	Price:33.80$	Link:https://shp.pub/6lchi4	Aff_link:https://s.click.aliexpress.com/e/_EQ0RAN7	Saved-> 	Image files:['481856', '481855', '481854', '481853', '481852']	img count: 5
2023-02-09 01:00:33 [INFO] [SUCCESS]	[ID: 481851]  Uploaded in: Jan 28, 19:15:10 	Title: NIKE            	Price:49$	Link:https://bit.ly/3Q1OzGG	Aff_link:https://s.click.aliexpress.com/e/_EzPM1X7	Saved-> 	Image files:['481851', '481850', '481849', '481848', '481847', '481846', '481845', '481844']	img count: 8
2023-02-09 01:00:43 [INFO] [SUCCESS]	[ID: 481843]  Uploaded in: Jan 28, 19:00:14 	Title: NIKE            	Price:49$	Link:https://bit.ly/3Q1OzGG	Aff_link:https://s.click.aliexpress.com/e/_EJI5Eez	Saved-> 	Image files:['481843', '481842', '481841', '481840', '481839', '481838', '481837', '481836', '481835', '481834']	img count: 10
2023-02-09 01:00:48 [INFO] [SUCCESS]	[ID: 481833]  Uploaded in: Jan 28, 18:30:07 	Title: NIKE            	Price:25$	Link:https://bit.ly/3Z0jS8T	Aff_link:https://s.click.aliexpress.com/e/_ExXcLdR	Saved-> 	Image files:['481833', '481832', '481831', '481830', '481829']	img count: 5
2023-02-09 01:00:50 [INFO] [SUCCESS]	[ID: 481828]  Uploaded in: Jan 28, 18:15:12 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EvZhsal	Saved-> 	Image files:['481828', '481827']	img count: 2
2023-02-09 01:00:56 [INFO] [SUCCESS]	[ID: 481826]  Uploaded in: Jan 28, 18:00:43 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EHG8973	Saved-> 	Image files:['481826', '481825', '481824', '481823', '481822', '481821', '481820', '481819', '481818', '481817']	img count: 10
2023-02-09 01:01:02 [ERROR] [FAILED]	[ID: 481816]  Uploaded in: Jan 28, 17:30:45 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481816', '481815', '481814', '481813', '481812']	img count: 5
2023-02-09 01:01:05 [ERROR] [FAILED]	[ID: 481811]  Uploaded in: Jan 28, 17:15:39 	Title: Follow our Look Ch 	Price:$	Link:https://bestallie.x.yupoo.com/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['481811']	img count: 1
2023-02-09 01:01:11 [INFO] [SUCCESS]	[ID: 481810]  Uploaded in: Jan 28, 17:00:38 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EIdwsMZ	Saved-> 	Image files:['481810', '481809', '481808', '481807', '481806', '481805', '481804', '481803', '481802', '481801']	img count: 10
2023-02-09 01:01:19 [INFO] [SUCCESS]	[ID: 481800]  Uploaded in: Jan 28, 16:30:44 	Title: Balenciaga      	Price:76$	Link:https://bit.ly/3wdk07K	Aff_link:https://s.click.aliexpress.com/e/_EwzCLCd	Saved-> 	Image files:['481800', '481799', '481798', '481797', '481796', '481795', '481794', '481793', '481792', '481791']	img count: 10
2023-02-09 01:01:21 [ERROR] [FAILED]	[ID: 481790]  Uploaded in: Jan 28, 16:15:19 	Title: Follow secrect bra 	Price:$	Link:https://t.me/joinchat/FVE33KPWkWBlMDIy	Aff_link:No Ali Express link detected	Saved-> 	Image files:['481790']	img count: 1
2023-02-09 01:01:35 [INFO] [SUCCESS]	[ID: 481789]  Uploaded in: Jan 28, 16:00:18 	Title: NIKE            	Price:60$	Link:https://bit.ly/3Gv9a2Q	Aff_link:https://s.click.aliexpress.com/e/_ExRrVKt	Saved-> 	Image files:['481789', '481788', '481787', '481786', '481785', '481784', '481783', '481782', '481781', '481780']	img count: 10
2023-02-09 01:01:42 [INFO] [SUCCESS]	[ID: 481779]  Uploaded in: Jan 28, 15:30:06 	Title: Air Force 1     	Price:42.32$	Link:https://shp.pub/6lbohd	Aff_link:https://s.click.aliexpress.com/e/_EzEqolL	Saved-> 	Image files:['481779', '481778', '481777', '481776', '481775', '481774', '481773', '481772', '481771', '481770']	img count: 10
2023-02-09 01:01:52 [ERROR] [FAILED]	[ID: 481769]  Uploaded in: Jan 28, 15:15:23 	Title: DIOR Quartz Watch 	Price:53.98$	Link:https://bit.ly/3j87ELu	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481769', '481768', '481767', '481766', '481765', '481764', '481763', '481762', '481761', '481760']	img count: 10
2023-02-09 01:02:04 [INFO] [SUCCESS]	[ID: 481759]  Uploaded in: Jan 28, 15:00:28 	Title: NIKE            	Price:69$	Link:https://bit.ly/3WS8wSr	Aff_link:https://s.click.aliexpress.com/e/_EyH0x6Z	Saved-> 	Image files:['481759', '481758', '481757', '481756', '481755', '481754', '481753', '481752', '481751', '481750']	img count: 10
2023-02-09 01:02:13 [INFO] [SUCCESS]	[ID: 481749]  Uploaded in: Jan 28, 14:30:07 	Title: BALENCIAGA      	Price:80$	Link:https://bit.ly/3WX9M75	Aff_link:https://s.click.aliexpress.com/e/_EHciMTr	Saved-> 	Image files:['481749', '481748', '481747', '481746', '481745', '481744', '481743', '481742', '481741']	img count: 9
2023-02-09 01:02:21 [ERROR] [FAILED]	[ID: 481740]  Uploaded in: Jan 28, 14:15:18 	Title: TISSOT Quartz Watc 	Price:62.38$	Link:https://bit.ly/3kMYGDy	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481740', '481739', '481738', '481737', '481736', '481735', '481734', '481733', '481732', '481731']	img count: 10
2023-02-09 01:02:30 [INFO] [SUCCESS]	[ID: 481730]  Uploaded in: Jan 28, 14:00:37 	Title: NIKE            	Price:79$	Link:https://bit.ly/3CcLUEj	Aff_link:https://s.click.aliexpress.com/e/_EzpBKff	Saved-> 	Image files:['481730', '481729', '481728', '481727', '481726', '481725', '481724', '481723', '481722', '481721']	img count: 10
2023-02-09 01:02:39 [INFO] [SUCCESS]	[ID: 481720]  Uploaded in: Jan 28, 13:30:18 	Title: Air Force 1     	Price:42.32$	Link:https://shp.pub/6lbohd	Aff_link:https://s.click.aliexpress.com/e/_Ez186Pr	Saved-> 	Image files:['481720', '481719', '481718', '481717', '481716', '481715', '481714', '481713', '481712', '481711']	img count: 10
2023-02-09 01:02:50 [ERROR] [FAILED]	[ID: 481710]  Uploaded in: Jan 28, 13:15:14 	Title: Longines  Quartz W 	Price:93.58$	Link:https://bit.ly/3XZ9cWD	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481710', '481709', '481708', '481707', '481706', '481705', '481704', '481703', '481702', '481701']	img count: 10
2023-02-09 01:03:04 [ERROR] [FAILED]	[ID: 481700]  Uploaded in: Jan 28, 13:00:10 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481700', '481699', '481698', '481697', '481696', '481695', '481694', '481693', '481692', '481691']	img count: 10
2023-02-09 01:03:17 [INFO] [SUCCESS]	[ID: 481690]  Uploaded in: Jan 28, 12:30:09 	Title: Nike Yoga Set   	Price:25.75$	Link:https://shp.pub/6lbo1m	Aff_link:https://s.click.aliexpress.com/e/_EHJFPVr	Saved-> 	Image files:['481690', '481689', '481688', '481687', '481686', '481685', '481684']	img count: 7
2023-02-09 01:03:24 [ERROR] [FAILED]	[ID: 481683]  Uploaded in: Jan 28, 12:15:22 	Title: Rolex watch Size：2 	Price:95.98$	Link:https://bit.ly/400YdOs	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481683', '481682', '481681', '481680', '481679', '481678', '481677', '481676']	img count: 8
2023-02-09 01:03:31 [INFO] [SUCCESS]	[ID: 481675]  Uploaded in: Jan 28, 11:30:20 	Title: NIKE            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EJUQUhj	Saved-> 	Image files:['481675', '481674', '481673', '481672', '481671', '481670', '481669', '481668', '481667', '481666']	img count: 10
2023-02-09 01:03:39 [INFO] [SUCCESS]	[ID: 481665]  Uploaded in: Jan 28, 11:15:14 	Title: Beats Studio 3 Wir 	Price:39.55$	Link:https://bit.ly/3Df5Xmc	Aff_link:https://s.click.aliexpress.com/e/_EQqsTU9	Saved-> 	Image files:['481665', '481664', '481663', '481662', '481661', '481660', '481659', '481658', '481657', '481656']	img count: 10
2023-02-09 01:03:47 [INFO] [SUCCESS]	[ID: 481655]  Uploaded in: Jan 28, 11:00:43 	Title: NIKE            	Price:69$	Link:https://bit.ly/3WS8wSr	Aff_link:https://s.click.aliexpress.com/e/_EvPhmPn	Saved-> 	Image files:['481655', '481654', '481653', '481652', '481651', '481650', '481649']	img count: 7
2023-02-09 01:03:54 [INFO] [SUCCESS]	[ID: 481648]  Uploaded in: Jan 28, 10:30:08 	Title: Nike Air Trainer 1 	Price:53.36$	Link:https://shp.pub/6lbnjj	Aff_link:https://s.click.aliexpress.com/e/_EyZGA17	Saved-> 	Image files:['481648', '481647', '481646', '481645', '481644', '481643', '481642', '481641', '481640', '481639']	img count: 10
2023-02-09 01:04:02 [INFO] [SUCCESS]	[ID: 481638]  Uploaded in: Jan 28, 10:15:07 	Title: Rolex Watches Auto 	Price:111.87$	Link:https://bit.ly/3JeQM01	Aff_link:https://s.click.aliexpress.com/e/_EJRIqXX	Saved-> 	Image files:['481638', '481637', '481636', '481635', '481634', '481633', '481632', '481631', '481630', '481629']	img count: 10
2023-02-09 01:04:07 [INFO] [SUCCESS]	[ID: 481628]  Uploaded in: Jan 28, 10:00:36 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EGZRvlf	Saved-> 	Image files:['481628', '481627']	img count: 2
2023-02-09 01:04:16 [INFO] [SUCCESS]	[ID: 481626]  Uploaded in: Jan 28, 09:30:16 	Title: CARTIER         	Price:200$	Link:https://bit.ly/3CbLFt4	Aff_link:https://s.click.aliexpress.com/e/_Ew4Qo9x	Saved-> 	Image files:['481626', '481625', '481624', '481623', '481622', '481621']	img count: 6
2023-02-09 01:04:23 [INFO] [SUCCESS]	[ID: 481620]  Uploaded in: Jan 28, 09:15:20 	Title: Nike Dunk Low shoe 	Price:44.39$	Link:https://bit.ly/3XAmRUl	Aff_link:https://s.click.aliexpress.com/e/_EzUiHFb	Saved-> 	Image files:['481620', '481619', '481618', '481617', '481616', '481615', '481614', '481613', '481612', '481611']	img count: 10
2023-02-09 01:04:35 [INFO] [SUCCESS]	[ID: 481610]  Uploaded in: Jan 28, 09:00:46 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EIdAmaN	Saved-> 	Image files:['481610', '481609', '481608', '481607', '481606', '481605', '481604', '481603', '481602', '481601']	img count: 10
2023-02-09 01:04:44 [INFO] [SUCCESS]	[ID: 481600]  Uploaded in: Jan 28, 08:30:14 	Title: Nike            	Price:43.24$	Link:https://shp.pub/6lbnb6	Aff_link:https://s.click.aliexpress.com/e/_EQdOJiZ	Saved-> 	Image files:['481600', '481599', '481598', '481597', '481596', '481595', '481594']	img count: 7
2023-02-09 01:04:54 [ERROR] [FAILED]	[ID: 481593]  Uploaded in: Jan 28, 08:15:13 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481593', '481592', '481591', '481590', '481589', '481588', '481587', '481586', '481585', '481584']	img count: 10
2023-02-09 01:05:04 [INFO] [SUCCESS]	[ID: 481583]  Uploaded in: Jan 28, 07:30:17 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EuzEsoh	Saved-> 	Image files:['481583', '481582', '481581', '481580', '481579', '481578', '481577']	img count: 7
2023-02-09 01:05:12 [INFO] [SUCCESS]	[ID: 481576]  Uploaded in: Jan 28, 07:15:10 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_Evvn5JT	Saved-> 	Image files:['481576', '481575', '481574', '481573', '481572', '481571']	img count: 6
2023-02-09 01:05:19 [INFO] [SUCCESS]	[ID: 481570]  Uploaded in: Jan 28, 06:30:13 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EuGuuPf	Saved-> 	Image files:['481570', '481569', '481568', '481567', '481566', '481565', '481564']	img count: 7
2023-02-09 01:05:26 [INFO] [SUCCESS]	[ID: 481563]  Uploaded in: Jan 28, 06:15:10 	Title: TNF             	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EvkXrol	Saved-> 	Image files:['481563', '481562', '481561', '481560', '481559']	img count: 5
2023-02-09 01:05:33 [INFO] [SUCCESS]	[ID: 481558]  Uploaded in: Jan 28, 05:30:19 	Title: TNF             	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EIR5ga9	Saved-> 	Image files:['481558', '481557', '481556', '481555', '481554']	img count: 5
2023-02-09 01:05:39 [ERROR] [FAILED]	[ID: 481553]  Uploaded in: Jan 28, 05:15:14 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481553', '481552', '481551', '481550', '481549', '481548']	img count: 6
2023-02-09 01:05:49 [ERROR] [FAILED]	[ID: 481547]  Uploaded in: Jan 28, 05:00:32 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481547', '481546', '481545', '481544', '481543', '481542', '481541', '481540', '481539', '481538']	img count: 10
2023-02-09 01:05:51 [ERROR] [FAILED]	[ID: 481537]  Uploaded in: Jan 28, 04:30:11 	Title: Catalogs

1) https 	Price:$	Link:https://hypeallie.online/jackzhang/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['481537']	img count: 1
2023-02-09 01:06:00 [ERROR] [FAILED]	[ID: 481536]  Uploaded in: Jan 28, 04:15:11 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481536', '481535', '481534', '481533', '481532', '481531', '481530', '481529', '481528', '481527']	img count: 10
2023-02-09 01:06:14 [ERROR] [FAILED]	[ID: 481526]  Uploaded in: Jan 28, 04:00:19 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481526', '481525', '481524', '481523', '481522', '481521', '481520', '481519', '481518', '481517']	img count: 10
2023-02-09 01:06:19 [INFO] [SUCCESS]	[ID: 481516]  Uploaded in: Jan 28, 03:30:33 	Title: THE NORTH FACE  	Price:19.9$	Link:https://bit.ly/3VANBm7	Aff_link:https://s.click.aliexpress.com/e/_EwufK3J	Saved-> 	Image files:['481516', '481515', '481514', '481513', '481512', '481511', '481510']	img count: 7
2023-02-09 01:06:25 [INFO] [SUCCESS]	[ID: 481509]  Uploaded in: Jan 28, 03:15:19 	Title: Nike Dunk Low shoe 	Price:43.66$	Link:https://bit.ly/3jaYb61	Aff_link:https://s.click.aliexpress.com/e/_Eyk4cyv	Saved-> 	Image files:['481509', '481508', '481507', '481506', '481505', '481504', '481503', '481502', '481501', '481500']	img count: 10
2023-02-09 01:06:39 [INFO] [SUCCESS]	[ID: 481499]  Uploaded in: Jan 28, 03:00:26 	Title: Nike            	Price:43.24$	Link:https://shp.pub/6lbnb6	Aff_link:https://s.click.aliexpress.com/e/_EJjWuoh	Saved-> 	Image files:['481499', '481498', '481497', '481496', '481495', '481494', '481493', '481492', '481491', '481490']	img count: 10
2023-02-09 01:06:45 [INFO] [SUCCESS]	[ID: 481489]  Uploaded in: Jan 28, 02:30:15 	Title: The north face  	Price:31$	Link:https://bit.ly/3VI88VW	Aff_link:https://s.click.aliexpress.com/e/_EGzvwcD	Saved-> 	Image files:['481489', '481488', '481487', '481486', '481485', '481484']	img count: 6
2023-02-09 01:06:50 [INFO] [SUCCESS]	[ID: 481483]  Uploaded in: Jan 28, 02:00:32 	Title: Converse CT70 High 	Price:55.49$	Link:https://bit.ly/3JkY96d	Aff_link:https://s.click.aliexpress.com/e/_EQ6f1LL	Saved-> 	Image files:['481483', '481482', '481481', '481480', '481479', '481478', '481477', '481476', '481475', '481474']	img count: 10
2023-02-09 01:07:04 [INFO] [SUCCESS]	[ID: 481473]  Uploaded in: Jan 28, 01:30:10 	Title: TS x Fragment x Ai 	Price:41.40$	Link:https://bit.ly/3Jm5qms	Aff_link:https://s.click.aliexpress.com/e/_Ev5jVb7	Saved-> 	Image files:['481473', '481472', '481471', '481470', '481469', '481468', '481467', '481466', '481465']	img count: 9
2023-02-09 01:07:21 [INFO] [SUCCESS]	[ID: 481464]  Uploaded in: Jan 28, 00:30:09 	Title: Adidas 2022 Qatar  	Price:39.55$	Link:https://bit.ly/3XFUhkI	Aff_link:https://s.click.aliexpress.com/e/_EvKL4yh	Saved-> 	Image files:['481464', '481463', '481462', '481461', '481460', '481459', '481458']	img count: 7
2023-02-09 01:07:29 [INFO] [SUCCESS]	[ID: 481457]  Uploaded in: Jan 28, 00:00:43 	Title: YSL Bag         	Price:28.25$	Link:https://bit.ly/3RiHqCv	Aff_link:https://s.click.aliexpress.com/e/_EHTd44h	Saved-> 	Image files:['481457', '481456', '481455', '481454', '481453', '481452', '481451', '481450', '481449']	img count: 9
2023-02-09 01:07:39 [INFO] [SUCCESS]	[ID: 481448]  Uploaded in: Jan 27, 23:30:08 	Title: ROLEX Watch     	Price:85$	Link:https://shp.pub/6lbn1n	Aff_link:https://s.click.aliexpress.com/e/_EwB1pA1	Saved-> 	Image files:['481448', '481447', '481446', '481445', '481444', '481443', '481442', '481441', '481440', '481439']	img count: 10
2023-02-09 01:07:47 [INFO] [SUCCESS]	[ID: 481438]  Uploaded in: Jan 27, 22:30:12 	Title: PRADA Bag       	Price:31.64$	Link:https://bit.ly/406hXAc	Aff_link:https://s.click.aliexpress.com/e/_EwfwY97	Saved-> 	Image files:['481438', '481437', '481436', '481435', '481434', '481433', '481432', '481431']	img count: 8
2023-02-09 01:08:00 [INFO] [SUCCESS]	[ID: 481430]  Uploaded in: Jan 27, 22:00:24 	Title: The north face  	Price:33$	Link:https://bit.ly/3G2mAlz	Aff_link:https://s.click.aliexpress.com/e/_EyhqO8p	Saved-> 	Image files:['481430', '481429', '481428', '481427', '481426', '481425', '481424']	img count: 7
2023-02-09 01:08:08 [INFO] [SUCCESS]	[ID: 481423]  Uploaded in: Jan 27, 21:30:19 	Title: Kenzo           	Price:24.66$	Link:https://shp.pub/6lbmu2	Aff_link:https://s.click.aliexpress.com/e/_EJF6u2H	Saved-> 	Image files:['481423', '481422', '481421', '481420', '481419']	img count: 5
2023-02-09 01:08:18 [INFO] [SUCCESS]	[ID: 481418]  Uploaded in: Jan 27, 21:15:05 	Title: Nike Air Force 1 s 	Price:49.72$	Link:https://bit.ly/3Y4heOm	Aff_link:https://s.click.aliexpress.com/e/_Ey4Ad7j	Saved-> 	Image files:['481418', '481417', '481416', '481415', '481414', '481413', '481412', '481411', '481410', '481409']	img count: 10
2023-02-09 01:08:24 [INFO] [SUCCESS]	[ID: 481408]  Uploaded in: Jan 27, 21:00:42 	Title: THE NORTH FACE  	Price:95$	Link:https://bit.ly/3WAL4JS	Aff_link:https://s.click.aliexpress.com/e/_ExbihlB	Saved-> 	Image files:['481408', '481407', '481406', '481405']	img count: 4
2023-02-09 01:08:32 [INFO] [SUCCESS]	[ID: 481404]  Uploaded in: Jan 27, 20:30:04 	Title: THE NORTH FACE  	Price:95$	Link:https://bit.ly/3WAL4JS	Aff_link:https://s.click.aliexpress.com/e/_ExQP0DF	Saved-> 	Image files:['481404', '481403', '481402', '481401', '481400', '481399', '481398', '481397', '481396', '481395']	img count: 10
2023-02-09 01:08:41 [ERROR] [FAILED]	[ID: 481394]  Uploaded in: Jan 27, 20:15:21 	Title: Longines watch  	Price:82.78$	Link:https://bit.ly/3R1W6pA	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['481394', '481393', '481392', '481391', '481390', '481389', '481388', '481387']	img count: 8
